SEQ,N,16,6.LONG,N,16,6.LAT,N,16,6.LOCAL_ED,C,254.LOCALIZACA,C,254.REFERENCIA,C,254.DATA,D.MES,N,16,6.H_INICIO,C,254.H_FIM,C,254.DURACAO,C,254.DUR_H,N,7,2.id_estacao,C,21.codestacao,C,254.latitude,N,24,15.longitude,N,24,15.nome,C,254.id_municip,N,10,0.rede,C,254.tipoestaca,C,254.geocodigo,N,10,0.cidade,C,254.xcoord,N,24,15.ycoord,N,24,15
728.-46,64177.-23,53758.AV RIO BRANCO.AV RIO BRANCO REPUBLICA.R GAL OSORIO  R AURORA-BAIRROCENTRO - UNICA-SE.06/04/2019.4.14:39:00.16:09:00.01:30:00.1,5.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
729.-46,64249.-23,5366.AV RIO BRANCO.AV RIO BRANCO REPUBLICA.AV DUQ DE CAXIAS-BAIRROCENTRO - UNICA-SE.06/04/2019.4.14:45:00.16:08:00.01:23:00.1,38.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
755.-46,64171.-23,53785.AV RIO BRANCO.AV RIO BRANCO.ALTURA DO NUMERO 633-BAIRROCENTRO - UNICA-SE.08/04/2019.4.14:34:00.14:35:00.00:01:00.0,02.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
756.-46,64123.-23,53856.AV RIO BRANCO.AV RIO BRANCO.ALTURA DO NUMERO 547-BAIRROCENTRO - NAO INFORMADA-SE.08/04/2019.4.14:37:00.16:06:00.01:29:00.1,48.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
758.-46,639824.-23,540294.AV RIO BRANCO.AV RIO BRANCO.ALTURA DO NUMERO 313-BAIRROCENTRO - UNICA-SE.08/04/2019.4.17:52:00.19:07:00.01:15:00.1,25.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
761.-46,614768.-23,541812.AV RANGEL PESTANA.AV RANGEL PESTANA.R GOMES CARDIM-CENTROBAIRRO-MO.08/04/2019.4.18:06:00.18:44:00.00:38:00.0,63.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
762.-46,61043.-23,539743.AV CELSO GARCIA.AV CELSO GARCIA.R DR COSTA VALENTE-CENTROBAIRRO-MO.08/04/2019.4.18:10:00.18:44:00.00:34:00.0,57.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
781.-46,647754.-23,542751.R AMARAL GURGEL."R. AMARAL GURGEL".R STA ISABEL - CENTRO/BAIRRO.11/04/2019.4.08:18:00.08:46:00.00:28:00.0,47.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
787.-46,63074.-23,53993.AV SEN QUEIROS.AV SEN QUEIROS.R BR DE DUPRAT - UNICO.16/04/2019.4.10:52:00.11:03:00.00:11:00.0,18.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
789.-46,63074.-23,53993.R BR DE DUPRAT.R BR DE DUPRAT.AV SEN QUEIROS - â”œÃœNICO.22/04/2019.4.08:20:00.10:20:00.02:00:00.2.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
790.-46,63074.-23,53993.AV SEN QUEIROS.AV SEN QUEIROS.R BR DE DUPRAT - UNICO.23/04/2019.4.18:03:00.18:16:00.00:13:00.0,22.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
791.-46,63074.-23,53993.R BR DE DUPRAT.R BR DE DUPRAT.AV SEN QUEIROS - â”œÃœNICO.25/04/2019.4.07:27:00.07:40:00.00:13:00.0,22.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
793.-46,63259.-23,54431.AV VINTE E CINCO DE MARCO.VINTE E CINCO DE MARâ”œÃ§O.LADEIRA PORTO GERAL-CENTROBAIRRO-SE.26/04/2019.4.15:53:00.19:00:00.03:07:00.3,12.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
794.-46,62958.-23,55681.R GLICERIO.R GLICERIO.R S PAULO-UNICO - UNICA-SE.26/04/2019.4.16:01:00.16:52:00.00:51:00.0,85.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
795.-46,62856.-23,55717.R SAO PAULO.R S PAULO.R TEIXEIRA LEITE-AMBOS - SE.26/04/2019.4.16:11:00.16:34:00.00:23:00.0,38.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
796.-46,6271.-23,54285.AV MERCURIO.AV MERCURIO.PC S VITO-BAIRROCENTRO-SE.26/04/2019.4.16:15:00.19:00:00.02:45:00.2,75.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
798.-46,63011.-23,54189.R DA CANTAREIRA.R DA CANTAREIRA BOM RETIRO.R COMEN AFONSO KHERLAKIAN-UNICO - UNICA-SE.26/04/2019.4.16:27:00.19:20:00.02:53:00.2,88.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
799.-46,63011.-23,54189.R DA CANTAREIRA.RUA DA CANTAREIRA.R COMENDADOR AFONSO KHERLAKIAN-UNICO-SE.26/04/2019.4.15:55:00.19:20:00.00:23:00.0,38.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
800.-46,64177.-23,53758.AV RIO BRANCO.AV RIO BRANCO REPUBLICA.R GAL OSORIO-BAIRROCENTRO - UNICA-SE.26/04/2019.4.16:32:00.17:25:00.00:53:00.0,88.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
802.-46,62308.-23,55225.AV ALCANTARA MACHADO.AV ALCANTARA MACHADO.ALTURA DO NUMERO 200-AMBOS - UNICA-MO.26/04/2019.4.16:39:00.18:20:00.01:41:00.1,68.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
804.-46,627042.-23,543123.AV MERCURIO.AV MERCURIO.PC S VITO-UNICO - ESQUERDA-SE.26/04/2019.4.16:46:00.16:47:00.00:01:00.0,02.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
805.-46,62947.-23,540356.AV MERCURIO.AV MERCURIO.R DA CANTAREIRA-UNICO - ESQUERDA-SE.26/04/2019.4.16:50:00.17:25:00.00:35:00.0,58.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
808.-46,63877.-23,548401.TN ANHANGABAU.TN ANHANGABAU.EMBOQUE SUL - ERA/ST (Sâ”œÃ«).28/04/2019.4.18:28:00.19:24:00.00:56:00.0,93.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
811.-46,627042.-23,543123.AV MERCURIO.AV MERCURIO.PC S VITO - â”œÃœNICO (Sâ”œÃ«).29/04/2019.4.04:38:00.04:47:00.00:09:00.0,15.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
832.-46,62349.-23,551907.AV ALCANTARA MACHADO.AV ALCANTARA MACHADO.R WANDENKOLK-BAIRROCENTRO - EXP-MO.03/06/2019.6.07:09:00.13:25:00.06:16:00.6,27.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
833.-46,645506.-23,543318.R BENTO FREITAS.R BENTO FREITAS.R AURORA-UNICO-SE.03/06/2019.6.07:13:00.07:24:00.00:11:00.0,18.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
834.-46,64553.-23,54388.R BENTO FREITAS.R BENTO FREITAS.R MARQ DE ITU-UNICO-SE.03/06/2019.6.07:17:00.07:19:00.00:02:00.0,03.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
835.-46,627042.-23,543123.AV MERCURIO.AV MERCURIO.PC S VITO-UNICO-SE.03/06/2019.6.07:32:00.07:44:00.00:12:00.0,2.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
840.-46,617661.-23,537887.R ORIENTE.R ORIENTE.R MILLER-UNICO-MO.03/06/2019.6.08:13:00.13:10:00.04:57:00.4,95.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
841.-46,614768.-23,541812.AV RANGEL PESTANA.AV RANGEL PESTANA.R GOMES CARDIM-CENTROBAIRRO-MO.03/06/2019.6.08:17:00.13:04:00.04:47:00.4,78.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
842.-46,611555.-23,54003.AV CELSO GARCIA.AV CELSO GARCIA.R JOSE DE ALENCAR-CENTROBAIRRO-MO.03/06/2019.6.08:21:00.14:53:00.06:32:00.6,53.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
857.-46,62642.-23,53158.AV DO ESTADO.AV DO ESTADO BOM RETIRO.ALTURA DO NUMERO 1902-SANTANAIPIRANGA-SE.04/07/2019.7.08:24:00.08:34:00.00:10:00.0,17.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
870.-46,64249.-23,5366.AV RIO BRANCO.AV RIO BRANCO REPUBLICA.AV DUQ DE CAXIAS-BAIRROCENTRO-SE.04/07/2019.7.14:55:00.15:06:00.00:11:00.0,18.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
871.-46,63312.-23,53538.AV SEN QUEIROS.AV SEN QUEIROS REPUBLICA.R FLORENCIO DE ABREU-BAIRROCENTRO - DIREITA-SE.04/07/2019.7.15:01:00.15:05:00.00:04:00.0,07.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
876.-46,632313.-23,541833.R VINTE E CINCO DE MARCO.R VINTE E CINCO DE MARCO.ALTURA DO NUMERO 595-UNICO-SE.04/07/2019.7.16:13:00.16:28:00.00:15:00.0,25.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
877.-46,63106.-23,54789.R VINTE E CINCO DE MARCO.R VINTE E CINCO DE MARCO.ALTURA DO NUMERO 205-UNICO-SE.04/07/2019.7.16:17:00.16:26:00.00:09:00.0,15.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
878.-46,627042.-23,543123.AV MERCURIO.AV MERCURIO.PC S VITO-AMBOS-SE.04/07/2019.7.17:22:00.19:36:00.02:14:00.2,23.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
883.-46,627042.-23,543123.AV MERCURIO.AV MERCURIO.PC S VITO-UNICO-SE.04/07/2019.7.23:41:00.08:09:00.23/01/1900 08:28:00.8,47.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
903.-46,627042.-23,543123.AV MERCURIO.AV MERCURIO.PC S VITO-BAIRROCENTRO-SE.05/07/2019.7.07:51:00.08:09:00.00:18:00.0,3.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
912.-46,641998.-23,529929.R ANHAIA.R ANHAIA.R SILVA PINTO â”œÃœNICO.01/09/2019.9.00:28:00.01:12:00.00:44:00.0,73.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
914.-46,64167.-23,53791.AV RIO BRANCO."AV. RIO BRANCO".ALTURA DO Nâ”œÃœMERO 633 â”œÃœNICO.01/09/2019.9.14:24:00.00:10:00.09:46:00.9,77.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
915.-46,624333.-23,528693.AV CRUZEIRO DO SUL."AV. CRUZEIRO DO SUL".ALTURA DO Nâ”œÃœMERO 400 IPIRANGA/SANTANA.01/09/2019.9.19:05:00.00:10:00.05:05:00.5,08.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
917.-46,638806.-23,549408.PC DA BANDEIRA."PC. DA. BANDEIRA".AV VINTE E TRES DE MAIO CENTRO/BAIRRO - Nâ”œÃ¢O INFORMADA.02/09/2019.9.04:35:00.05:20:00.00:45:00.0,75.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
919.-46,627042.-23,543123.AV MERCURIO."AV. MERCURIO (SE)".PC S VITO â”œÃœNICO ESQUERDA.02/09/2019.9.06:15:00.06:59:00.00:44:00.0,73.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
920.-46,627042.-23,543123.AV MERCURIO."AV. MERCURIO".PC S VITO â”œÃœNICO ESQUERDA.02/09/2019.9.06:27:00.06:42:00.00:15:00.0,25.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
922.-46,636328.-23,550116.R SEN FEIJO."R. SEN. FEIJO".ALTURA DO Nâ”œÃœMERO 177 â”œÃœNICO.05/09/2019.9.11:24:00.12:13:00.00:49:00.0,82.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
927.-46,611555.-23,54003.AV CELSO GARCIA."AV. CELSO GARCIA".R JOSE DE ALENCAR CENTRO/BAIRRO.28/10/2019.10.07:36:00.11:02:00.03:26:00.3,43.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
939.-46,62947.-23,540356.AV MERCURIO."AV. MERCURIO (SE)".R DA CANTAREIRA BAIRRO/CENTRO.05/11/2019.11.18:12:00.19:05:00.00:53:00.0,88.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
941.-46,614768.-23,541812.AV RANGEL PESTANA."AV. RANGEL PESTANA (BRAS)".R GOMES CARDIM - C/B.05/11/2019.11.18:15:00.18:54:00.00:39:00.0,65.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
946.-46,638806.-23,549408.AV VINTE E TRES DE MAIO."AV. VINTE E TRES DE MAIO (LIBERDADE)".PC DA BANDEIRA SANTANA/AEROPORTO.05/11/2019.11.18:23:00.18:43:00.00:20:00.0,33.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
953.-46,613863.-23,541265.AV RANGEL PESTANA."AV. RANGEL PESTANA (BRAS)".R BRIG MACHADO - C/B.05/11/2019.11.18:35:00.18:55:00.00:20:00.0,33.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
961.-46,641682.-23,537535.AV RIO BRANCO."AV. RIO BRANCO (REPUBLICA)".R GAL OSORIO - B/C.05/11/2019.11.19:27:00.03:00:00.08:16:00.8,27.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
974.-46,637146.-23,54713.VD DO CHA."VD. DO. CHA".ALTURA DO NUMERO 40 PATRIARCA/R AZEVEDO.06/11/2019.11.12:17:00.12:30:00.00:13:00.0,22.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
975.-46,627762.-23,539258.R PAULA SOUSA."R. PAULA SOUSA".ALTURA DO Nâ”œÃœMERO 556 - â”œÃœNICO.09/11/2019.11.09:07:00.09:47:00.00:40:00.0,67.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
976.-46,637549.-23,556087.AV VINTE E TRES DE MAIO."AV. VINTE E TRES DE MAIO (LIBERDADE)".VD JACEGUAI - SANTANA/AEROPORTO.10/11/2019.11.07:20:00.07:22:00.00:02:00.0,03.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
977.-46,64363.-23,53308.AL GLETE."AL. GLETE"."AL. BR DE. PIRACICABA - â”œÃœNICO".12/11/2019.11.13:00:00.13:07:00.00:07:00.0,12.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
978.-46,64363.-23,53308.AL GLETE."AL. GLETE"."AL. BR DE. PIRACICABA - â”œÃœNICO".12/11/2019.11.18:14:00.22:50:00.04:36:00.4,6.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
984.-46,627557.-23,549089.AV DO ESTADO."AV. DO. ESTADO".VD VINTE E CINCO DE MARCO - SANTANA/IPIRANGA.14/11/2019.11.22:59:00.01:27:00.23/01/1900 02:28:00.2,47.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
987.-46,627042.-23,543123.AV MERCURIO."AV. MERCURIO"."PC S. VITO - â”œÃœNICO- ESQUERDA".15/11/2019.11.05:35:00...0.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
1016.-46,627042.-23,543123.AV MERCURIO."AV. MERCURIO"."PC S. VITO - â”œÃœNICO - ESQUERDA".27/11/2019.11.19:21:00.20:54:00.01:33:00.1,55.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
1020.-46,627042.-23,543123.AV MERCURIO."AV. MERCURIO"."PC S. VITO - â”œÃœNICO".28/11/2019.11.00:31:00.03:15:00.02:44:00.2,73.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
1022.-46,62308.-23,55225.AV ALCANTARA MACHADO."AV. ALCANTARA MACHADO".ALTURA DO Nâ”œÃœMERO 190 - B/C - EXP.28/11/2019.11.09:12:00.09:34:00.00:22:00.0,37.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
1026.-46,64363.-23,53308.AL GLETE."AL. GLETE".ALTURA DO Nâ”œÃœMERO 218 - C/B.28/11/2019.11.14:45:00.15:11:00.00:26:00.0,43.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
1027.-46,642826.-23,534139.AL BR DE PIRACICABA."AL. BR. DE. PIRACICABA".ALTURA DO Nâ”œÃœMERO 223 - B/C.28/11/2019.11.14:50:00.15:12:00.00:22:00.0,37.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
1034.-46,627042.-23,543123.AV MERCURIO."AV. MERCURIO"."PC S. VITO - UNICO - ESQUERDA".05/12/2019.12.17:37:00.19:45:00.02:08:00.2,13.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
1048.-46,631848.-23,547481.R DR BITTENCOURT RODRIGUES."R. DR. BETTENCOURT RODRIGUES".ALTURA DO NUMERO 268 - UNICO.09/12/2019.12.17:13:00.19:24:00.02:11:00.2,18.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
1052.-46,62826.-23,554.R GLICERIO."R. GLICERIO".ALTURA DO NUMERO 194 - UNICO.10/12/2019.12.14:27:00.14:41:00.00:14:00.0,23.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
1060.-46,628154.-23,53722.R DA CANTAREIRA."R. DA CANTAREIRA (BOM RETIRO)".R MAUA - UNICO - UNICA.10/12/2019.12.15:10:00.15:52:00.00:42:00.0,7.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
1064.-46,614768.-23,541812.AV RANGEL PESTANA."AV. RANGEL PESTANA (BRAS)".R GOMES CARDIM - CENTRO/BAIRRO.10/12/2019.12.15:27:00.18:10:00.02:43:00.2,72.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
1066.-46,64177.-23,53758.AV RIO BRANCO."AV. RIO BRANCO".R DOS GUSMOES - BAIRRO/CENTRO.10/12/2019.12.15:38:00.15:48:00.00:10:00.0,17.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
1069.-46,641682.-23,537535.AV RIO BRANCO."AV. RIO BRANCO (REPUBLICA)".R GAL OSORIO - BAIRRO/CENTRO.10/12/2019.12.15:44:00.16:51:00.01:07:00.1,12.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
1070.-46,630943.-23,543202.R BR DE DUPRAT."R. BR. DE. DUPRAT".ALTURA DO NUMERO 115 - UNICO - UNICA.10/12/2019.12.15:44:00.15:49:00.00:05:00.0,08.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
1073.-46,632772.-23,549419.R VENCESLAU BRAS."R. VENCESLAU BRAS"."R IRMA. SIMPLICIANA - UNICO".10/12/2019.12.16:19:00.17:24:00.01:05:00.1,08.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
1074.-46,64167.-23,53791.AV RIO BRANCO."AV. RIO BRANCO".ALTURA DO NUMERO 633 - BAIRRO/CENTRO.10/12/2019.12.16:29:00.16:42:00.00:13:00.0,22.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
1083.-46,627042.-23,543123.AV MERCURIO."AV. MERCURIO"."PC S. VITO - ESQUERDA".10/12/2019.12.19:04:00.19:41:00.00:37:00.0,62.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
1086.-46,627042.-23,543123.AV MERCURIO."AV. MERCURIO"."PC S. VITO - BAIRRO/CENTRO".11/12/2019.12.05:55:00.06:16:00.00:21:00.0,35.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
1095.-46,642406.-23,541297.R AURORA."R. AURORA".ALTURA DO NUMERO 676 - AMBOS.11/12/2019.12.17:53:00.19:09:00.01:16:00.1,27.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
1097.-46,627042.-23,543123.AV MERCURIO."AV. MERCURIO"."PC S. VITO - ESQUERDA".11/12/2019.12.18:17:00.18:32:00.00:15:00.0,25.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
1098.-46,627118.-23,542867.PC SAO VITO."PC. S VITO (SE)".AV MERCURIO - UNICO - ESQUERDA.11/12/2019.12.18:22:00.18:32:00.00:10:00.0,17.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
1099.-46,631949.-23,547286.R DR BITTENCOURT RODRIGUES."R. DR. BETTENCOURT RODRIGUES".PC FERNANDO COSTA - UNICO - UNICA.11/12/2019.12.18:23:00.19:22:00.00:59:00.0,98.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
1104.-46,639403.-23,549788.PC DA BANDEIRA."PC. DA. BANDEIRA".ALTURA DO NUMERO 58 - UNICO.14/12/2019.12.16:06:00.17:08:00.01:02:00.1,03.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
1108.-46,63891.-23,54979.PC DA BANDEIRA."PC. DA. BANDEIRA".R STO AMARO - CENTRO/BAIRRO.14/12/2019.12.16:27:00.16:34:00.00:07:00.0,12.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
1126.-46,641682.-23,537535.AV RIO BRANCO."AV. RIO BRANCO (REPUBLICA)".R GAL OSORIO - BAIRRO/CENTRO.17/12/2019.12.16:35:00.18:00:00.01:25:00.1,42.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
1133.-46,615697.-23,542419.R JOAQUIM NABUCO."R. JOAQUIM NABUCO".AV RANGEL PESTANA - BAIRRO/CENTRO.18/12/2019.12.08:02:00.09:11:00.01:09:00.1,15.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
1134.-46,637146.-23,54713.VD DO CHA."VD. DO. CHA".ALTURA DO NUMERO 0 - PATRIARCA/R AZEVEDO.18/12/2019.12.13:01:00.13:34:00.00:33:00.0,55.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
1139.-46,641155.-23,538239.AV RIO BRANCO."AV. RIO BRANCO (REPUBLICA)".R DOS GUSMOES - BAIRRO/CENTRO.23/12/2019.12.14:23:00.15:17:00.00:54:00.0,9.3809.355030857A.-23,541.-46,629.Centro.2692.CEMADEN.Pluviométrica.3550308.SÃO PAULO.-46,629.-23,541
