,Unnamed: 0,date,text,Time,Date
50183,50183,2019-02-28 15:01:47-03:00,Rain and road trip... HELL YEAH! Heroes day 🙅🖤💪 #thursday #rain #workday #diana #wonderwoman #road #ontheroad #actress #actinglife #cosplaygirl #saopaulo #sãopaulo #heroes #photooftheday… https://t.co/os43NcuMKx,15:01,2019-02-28
50309,50309,2019-02-28 12:17:13-03:00,"Nursery rhyme on a rainy day in #ESL class: 
Rain rain go away 
Come again another day.
Little Johnny wants to play;
Rain  rain  go to Spain 
Never show your face again!
#eslteacher… https://t.co/E3604ToQyn",12:17,2019-02-28
50319,50319,2019-02-28 12:03:15-03:00,"#tbt do domingo durante o bloco do baixo augusta. Depois da chuva  as cores sempre voltam e a festa continua. 🎉☀️🌏 | 
#vsco #vscoedit #vscobrasil #vscophile #vscocam #brvsco #sp… https://t.co/JonjJDujaE",12:03,2019-02-28
50386,50386,2019-02-28 10:56:15-03:00,Muita chuva por aí? Aqui o café nos conforta muito ☔☕😉 #bomdia #diadechuva #semreclamar #soagradecendo #café #pretinho em São Paulo  Brazil https://t.co/ktEr8xxqHb,10:56,2019-02-28
50412,50412,2019-02-28 10:12:15-03:00,"Nem a chuva segura nós.
#tst em Cultura Artística https://t.co/If1hAePlGR",10:12,2019-02-28
50426,50426,2019-02-28 10:02:35-03:00,Bom dia com muita chuva 🌧 por aqui !!! em São Paulo  Brazil https://t.co/7UpVLBtUQR,10:02,2019-02-28
50465,50465,2019-02-28 09:11:31-03:00,"Aquele look de frio e chuva😂😂😂
🏃🏾‍♂️ #academia #foco #queima #carnaval #dieta #exercicios #saude #bemestar 
#gym #gymboy #gymrat… https://t.co/7VzMLFqAJ6",09:11,2019-02-28
50686,50686,2019-02-27 23:17:27-03:00,"Quer? então faça acontecer  porque a única coisa que cai do céu é chuva.
cicerocosthabjj em São Paulo  Brazil https://t.co/X1aSVJsmz4",23:17,2019-02-27
50979,50979,2019-03-01 17:27:13-03:00,Plates of meat 🦶💀 #raiox #xray #saopaulo em Lavoisier https://t.co/VCf4GLEPfk,17:27,2019-03-01
51133,51133,2019-03-01 14:18:47-03:00,Sexta feira - Chuva - Gravação do mesmo jeito ⚽️💥🎬 partiu eu  @nataliapotira e Lele!! em São Paulo  Brazil https://t.co/y9Hy1g9pwl,14:18,2019-03-01
51172,51172,2019-03-01 13:41:24-03:00,"Esses dias de chuva estão atrapalhando o trampo  mas fiquem aqui com essa foto de semanas atrás
Foto… https://t.co/dR3NyJeucF",13:41,2019-03-01
51221,51221,2019-03-01 12:38:07-03:00,"Semana chuvosa ..... ☔☔☔☔
#ClickstarFotografia #ClicksDeRua #CeuDeSP #ClickDeSP #ClicksDeChuva em São Paulo  Brazil https://t.co/zSMhfQoeHj",12:38,2019-03-01
51239,51239,2019-03-01 12:05:31-03:00,"Previsão do tempo:
Chove lá fora.
Tempo de chuva 
de milagres... @ São Paulo  Brazil https://t.co/RPYDO5o7ST",12:05,2019-03-01
51332,51332,2019-03-01 10:15:13-03:00,"Café
Para afogar desilusões
Para aproveitar a chuva
Para abrir os olhos
Para conversar
Pra matar a saudade
Para apertar a saudade
Para despedir
Para fazer ficar 📸 #cliquesdaborbols em São… https://t.co/pWm0D5gIZe",10:15,2019-03-01
51421,51421,2019-03-01 08:55:07-03:00,Vamos de guarda chuva porque o tempo não muda 🌂 #goodmorning #morning #day #weekend #friday #umbrella #photo #photoart #positivevibes #goodvibes em São Paulo  Brazil https://t.co/6A4CyoZcCw,08:55,2019-03-01
51435,51435,2019-03-01 08:38:32-03:00,"Look de amanhã com Sol ou Chuva para o Bloco do Agrada Gregos  ( AGRADA QUENGAS).
By: agradagregos em Avenida Marquês De São Vicente  Barra Funda - São Paulo https://t.co/KhzakacfZh",08:38,2019-03-01
51646,51646,2019-02-28 22:31:11-03:00,tempinho de chuva da vontade de ficar jogado na cama o dia todo né 🌧 em São Paulo  Brazil https://t.co/LtQrwAzT8T,22:31,2019-02-28
51774,51774,2019-03-02 20:45:44-03:00,"Bloquinho dos encharcados! Pegou? Pegou? Gripe ou Pneumonia? Kkk ...
🌧 💃☔️🎊🎉
#bloquinho #carnaval #choveu #dançandonachuva #sampa #top #bestever #amo #blocosderua #sp brunastas… https://t.co/VuMbz81SWa",20:45,2019-03-02
51804,51804,2019-03-02 20:06:28-03:00,É um amor incondicional  faça a tempestade que for sou sempre Santos. #porondeforvouteverjogar ⚽️ em Estádio Municipal Pacaembu https://t.co/o8cHUMbwU6,20:06,2019-03-02
51822,51822,2019-03-02 19:47:00-03:00,"Na chuva  Na rua  na fazenda ou numa casinha de sapê!
Haja bebida kkkkkkkk
#chuva #sp #amigos #amizade #travel em Madadayo Casa de Pães https://t.co/jKVAfi0K6n",19:47,2019-03-02
51844,51844,2019-03-02 19:14:22-03:00,Passa a chuva aqui em Casarão Augusta https://t.co/VLNDLGLl1I,19:14,2019-03-02
51873,51873,2019-03-02 18:48:31-03:00,O chuva quero que caia de vagar! #carnaval #2019 #sp em Biblioteca Mário de Andrade https://t.co/8pfFY7iJNs,18:48,2019-03-02
51898,51898,2019-03-02 18:17:02-03:00,Blooms in the rain... 場所: São Paulo  Brazil https://t.co/uZxUgqiPOf,18:17,2019-03-02
51903,51903,2019-03-02 18:10:53-03:00,Chove chuva! em São Paulo  Brazil https://t.co/aIUUF9Id0M,18:10,2019-03-02
52091,52091,2019-03-02 14:41:38-03:00,#Frio❄  #Chuva🌦  #Sol☀️  tudo isso em apenas 2:18Hrs de treino 🤣  correr aqui em #SP é assim 😎! #26kms rodados  sendo #24km Longos  #1km Potência  1km trote (pace 5:18 min). Evolução de… https://t.co/sPaFQ0fy8s,14:41,2019-03-02
52169,52169,2019-03-02 13:27:20-03:00,Quer? então faça acontecer  porque a única coisa que cai do céu é chuva. #obrigadodeusportudo vc é foda bebê 🙏🙏🙏😙😙😙 em Santa Cecília https://t.co/90wbuW3JhG,13:27,2019-03-02
52262,52262,2019-03-02 12:06:39-03:00,Chuva de glitter!! em Bar Bhama  Ipiranga Com São João https://t.co/WPRsIwjpSJ,12:06,2019-03-02
52289,52289,2019-03-02 11:32:30-03:00,Beeeeem tumblerzinho! #carnavrau #carnaval #rainbow em Bloco Tarado Ni Você https://t.co/5lmal7xvTP,11:32,2019-03-02
52745,52745,2019-03-03 20:05:23-03:00,#chuva em Praça Da Republica - São Paulo https://t.co/bD3NVPjAoL,20:05,2019-03-03
52860,52860,2019-03-03 17:58:15-03:00,Cisne Rainbow? Bailarina? Capa? Heroí? Anja de luz? O q? 👀🌈🤷🏼‍♂️ #Carnaval #Dia2 em São Paulo  Brazil https://t.co/mO1rcBA1dn,17:58,2019-03-03
53010,53010,2019-03-03 15:14:11-03:00,No seco ou no molhado  na chuva ou no sol  com ou sem glitter. 🎊🎉❤️ @danilofacts em São Paulo  Brazil https://t.co/Vbv43uhmku,15:14,2019-03-03
53027,53027,2019-03-03 14:57:37-03:00,#chuva #chuvadegranizo em São Paulo  Brazil https://t.co/IEg2A4pvSU,14:57,2019-03-03
53036,53036,2019-03-03 14:46:02-03:00,É carnaval bebê ✨. E com essa chuva que está  nada melhor que ir fantasiado e filho de Poseidon 🌊😂 em São Paulo  Brazil https://t.co/n06Y1OoA9N,14:46,2019-03-03
53085,53085,2019-03-03 14:04:31-03:00,Fuga da chuva em Ball Five https://t.co/Y2QiSCovHU,14:04,2019-03-03
53124,53124,2019-03-03 13:23:04-03:00,"🎶Quando as palavras mais afiadas querem me derrubar...
Vou mandar uma inundação  vou afogá-los..
Isso é corajoso  isso é a prova..
Isso é quem eu deveria ser  esse sou… https://t.co/iSa0WwZvpH",13:23,2019-03-03
53126,53126,2019-03-03 13:20:46-03:00,Bloquinho de Carnaval em São Paulo é sol e chuva 🎉🎉 @ São Paulo  Brazil https://t.co/9xmHN0FPLJ,13:20,2019-03-03
53237,53237,2019-03-03 11:32:34-03:00,"Acabada  voltando pra casa do @minhoqueen 
A chuva acabou com minha vida  viado!
Que isso  carnaval sem beijar ninguém!!!
#slutdetected #poc #minhoqueens #carnaval2019 #splovers… https://t.co/E5euyjAyYg",11:32,2019-03-03
53338,53338,2019-03-03 08:46:03-03:00,Perrengue  decepção  muuuita chuva e no final das contas um bloquinho de bairro pra salvar o sábado. E lá se foi o 1° dia de carnaval. Hauhauhau em Avenida Marquês De São Vicente  Barra… https://t.co/W7FVbOzBaD,08:46,2019-03-03
53387,53387,2019-03-03 06:48:02-03:00,A chuva não atrapalhou minha alegria @minhoqueen em Rua Xavier de Toledo https://t.co/lxyc5MFDNb,06:48,2019-03-03
53401,53401,2019-03-03 03:33:31-03:00,#boanoite #bomdia #flores #chuva #vemferias #ferias #frio #barba  #força #segueoplano #fé #todevolta  #sabadou #sãopaulo #diadema #top #selfie #like #likeme #likeit #likeforlike #like4like… https://t.co/mIG8I7Jhac,03:33,2019-03-03
53402,53402,2019-03-03 03:31:45-03:00,#boanoite #bomdia #flores #sabado #vemferias #ferias #chuva #frio #barba  #força #segueoplano #fé #todevolta #fit #trampo #sãopaulo #diadema #top #toothpick #selfie #like #likeme #likeit… https://t.co/7bYqrcCqJd,03:31,2019-03-03
53509,53509,2019-03-02 23:09:41-03:00,Debaixo de muita chuva  Santos 3 x 2 Oeste. (@ Estádio Municipal Paulo Machado de Carvalho (Pacaembu) for Santos vs Oeste in São Paulo  SP) https://t.co/WDJeMKl5od https://t.co/r1juMFLSzd,23:09,2019-03-02
53524,53524,2019-03-02 22:47:44-03:00,Todo mundo seco antes da chuva 😂💃. #broquinho em Bloco MinhoQueens https://t.co/c4irqXrf1l,22:47,2019-03-02
53552,53552,2019-03-02 22:18:00-03:00,"-Pode chover no próximo bloco pq agora a gente tem capa de chuva!
#labrador #jackrussel em Qg Magnera https://t.co/LRV74ihcbM",22:18,2019-03-02
53592,53592,2019-03-02 21:30:54-03:00,"O processo gradual de degradação do ser humano dentro de um bloco de carnaval embaixo de chuva.
Quarto ano de minhoqueens muito feliz  satisfeita e… https://t.co/A34llRy2Pv",21:30,2019-03-02
53594,53594,2019-03-02 21:29:56-03:00,"Aquela foto linda  da uma placa linda  num bloco lindo  com amigos queridissimos  em São Paulo   no Santa Cecília  com um delicioso banho de chuva. (Foto by mariana_kiss1974 )  
#carnaval… https://t.co/GOOIOZnZ5B",21:29,2019-03-02
53612,53612,2019-03-02 21:04:11-03:00,Quem vê assim  pensa até que não dançaram debaixo de chuva 🤷🏾‍♂️😂✨ \\ #carnaval2019 #carnavrau #blocominhoqueens em Bloco MinhoQueens https://t.co/K9skeyYPxp,21:04,2019-03-02
53914,53914,2019-03-04 15:39:54-03:00,"#PegaDica A Catástrofe do Sucesso
O espetáculo costura três texto do dramaturgo norte-americano Tennessee Williams: 'Mister Paradise'  'Fala Comigo Como a Chuva e Me Deixa Escutar' e 'A… https://t.co/j2KRGOAqql",15:39,2019-03-04
54169,54169,2019-03-04 11:56:59-03:00,E ontem no Ibira foi assim.... #bomdia #ibirapuera #carnaval #rain #askov #beer #sem #chuva #sp #saopaulo #brasil #🇧🇷 #🎊 #🎉 #🍻 #🍺 #🍷 #🥃 #🍹 #🥤 #🍾 #🥂 em Ibirapuera https://t.co/qIrWGYV96f,11:56,2019-03-04
54546,54546,2019-03-03 22:09:32-03:00,Beijo na terra da garoa. 👩‍❤️‍💋‍👨 #BeijoNaChuva #Kiss #Love #Rain #PB #BW #Carnaval2019 #CarnavalSP em São Paulo  Brazil https://t.co/E1Hn8NvaV7,22:09,2019-03-03
54553,54553,2019-03-03 22:03:03-03:00,"Já que a chuva não dá trégua meu cofrinho não pode esperar!!
Estou vendendo Mousse de vários sabores por apenas 3 00
Entrego nos metrôs de SP… https://t.co/wypu6cowT3",22:03,2019-03-03
54624,54624,2019-03-05 20:57:42-03:00,'Alguma coisa acontece no meu coração...'. Depois de tomar um banho de chuva e de curtir o último dia de carnaval na terra da garoa  uma paradinha na esquina… https://t.co/uzbTbB2W0J,20:57,2019-03-05
54766,54766,2019-03-05 18:49:45-03:00,"Apesar da chuva.
#showroomdummy 
#belavista
#nofilter em Gato Bravo Vintage Shop https://t.co/2GOcclEjAD",18:49,2019-03-05
54856,54856,2019-03-05 17:21:13-03:00,Segue o bloco (mesmo co chuva). #sampa #carnaval2018 #nofilter em Largo da Memória https://t.co/3hb6TrmGNk,17:21,2019-03-05
55096,55096,2019-03-05 13:11:47-03:00,E ontem na Tiradentes foi assim....hoje tem mais.... #bomdia #tiradentes #carnaval #greenday #rock #2019 #no #rain #askov #beer #sem #chuva #sp #saopaulo #brasil #🇧🇷 #🎊 #🎉 #🍻 #🍺 #🍷 #🥃 #🍹… https://t.co/SCeExQBGo0,13:11,2019-03-05
55408,55408,2019-03-05 03:43:05-03:00,"Sábado de chuva em casa? Never!
#xiaomi #pocophotography #pocophonef1 em Farol Santander https://t.co/Y9NcInR1rW",03:43,2019-03-05
55554,55554,2019-03-04 22:11:10-03:00,Casais que se fantasiam unidos permanecem unidos até debaixo de sol  chuva  governo fascista e gente achando que a fantasia era de Mário Vermelho e Mário Verde 😂 #carnaval em São Paulo … https://t.co/hr1QtMXHte,22:11,2019-03-04
55947,55947,2019-03-06 15:15:39-03:00,É brilho que a gente quer nesse carnaval né?! As unhas carnavalescas da semana foram com o esmalte holo rainbow da essence_cosmetics com efeito holográfico e brilha demais! Essa é a cor… https://t.co/59XyOpc87M,15:15,2019-03-06
56030,56030,2019-03-06 13:34:16-03:00,"// cadê meus bloquinhos? VOLTA CARNAVAL 
#carnaval #bloquinho #glitter #party #pabllovittar #blocodapabllo #sp #ripcelular #lgbt #pride #rainbow #bluehair #shine em São Paulo … https://t.co/wF3JmZg3bu",13:34,2019-03-06
56190,56190,2019-03-06 10:30:59-03:00,Antes da tempestade  a bonança... Ou seria o contrário? Ou não seria? Ou seria tudo um só? 🎊 em Central Zone of São Paulo https://t.co/MX64mM6AYG,10:30,2019-03-06
56375,56375,2019-03-06 03:06:53-03:00,O bloco tem um nome de peso (blocodasalete) e arrastou uma multidão pra #RuaAugusta #SãoPaulo #carnavalSP #Carnaval #carnaval19 ... mas de baixo dessa chuva  pra segurar essa… https://t.co/KEDPGzr5Em,03:06,2019-03-06
56515,56515,2019-03-05 22:26:19-03:00,antes de tomar mais chuva que meus últimos 15 anos até que tava legal em Bloco Skaravana https://t.co/0uoXIhyE3V,22:26,2019-03-05
56701,56701,2019-03-07 19:31:36-03:00,Olha a chuva que encaramos hoje na Anchieta. Só filmei pois estava a 30km/h mas reconheço que não é certo. Mas a chuva estava animal  não resisti. em São Paulo … https://t.co/eHpWwj0jVW,19:31,2019-03-07
56780,56780,2019-03-07 18:33:47-03:00,Após uma grande tempestade vem essa beleza em São Paulo  Brazil https://t.co/sPjJoFKzYv,18:33,2019-03-07
56823,56823,2019-03-07 17:48:13-03:00,🍃🍂⛈🌨🌩Dia de chuva na casa da vó 🌪 tem que ter bolinho de chuva😋😋😋🌧 em São Paulo  Brazil https://t.co/EBGQWmx3KU,17:48,2019-03-07
56843,56843,2019-03-07 17:34:08-03:00,Formação da chuva em São Paulo #detalhes #DetalhesRegistrados #GGFotografia #MotorolaOne #SP #chuva #city #rain #like4likes #like4likes #loved #photooftheday #photograph #photographer… https://t.co/lZ6CNp0iUG,17:34,2019-03-07
56849,56849,2019-03-07 17:27:02-03:00,CHUVA NÉ ?!!! em São Paulo  Brazil https://t.co/x0McLMzj1Q,17:27,2019-03-07
56907,56907,2019-03-07 16:06:03-03:00,"O que cê tá fazendo Klaudia enquanto essa chuva cai????
To tirando retrato ahahaahahaahhqhqaha em Klaudia Melo Hair https://t.co/O2bSDCKezs",16:06,2019-03-07
56938,56938,2019-03-07 15:21:57-03:00,#tbt do #sol #pordosol de anos anteriores. Neste  só #chuva #paisagemdajanela #gostodisso #leonina #precisodesol 😎🤗 em São Paulo  Brazil https://t.co/1o80K6m75N,15:21,2019-03-07
56972,56972,2019-03-07 14:58:34-03:00,"Boa tarde galera. E hoje vai desabar de novo. Cuidado nas ruas. Tempestade⛈⛈⛈ se aproximando. Deus abencoe a todos.
🙇🙌🙇😘😘❤️❤️🎵🎼🎶🍾🥂 #boatarde #tempestade #fafa.compositora  #gravacaotv… https://t.co/a1S0uYurZL",14:58,2019-03-07
57024,57024,2019-03-07 13:55:28-03:00,"Céu nublado em São Paulo
#saopaulo #saopaulocity #archivesp #splovers #saopaulowalk #cidadedagaroa #spdagaroa #ig_saopaulo #saopaulo_originals #sp4you #olharesdesampa… https://t.co/kZUtrVCpNL",13:55,2019-03-07
57113,57113,2019-03-07 12:24:39-03:00,"Chai latte: bebida indiana que mistura chá  leite e condimentos
Amo Chai Latte e com esse tempinho de chuva que anda fazendo em SP é perfeito 🥰.  #cliquesdaborbols 📸 ingredientes
1 xícara… https://t.co/KTPu25mFUM",12:24,2019-03-07
57187,57187,2019-03-07 11:02:56-03:00,"Nem a chuva para a gente  bb. 😉 É carnaval! 🎊💃🏻🍻 .
#Carnavrau #Praieiro #EuSouDoCarnaval #Jamil #RuaAugusta #CarnavalDeRua #Carnaval2019 #CarnavalSP #BlocoSaiHétero #GirlPower #NãoÉNão… https://t.co/ZZZcOHeDUn",11:02,2019-03-07
57368,57368,2019-03-07 02:55:38-03:00,A neve e a tempestade matam as flores  mas nada podem contra as sementes. 🌱💪 em São Paulo  Brazil https://t.co/7io4Fy6MPO,02:55,2019-03-07
57441,57441,2019-03-07 00:07:08-03:00,Carnachuva ⛈🎉 Dias de glória no camarote e dias de luta no bloquinho alagado. Marca aí sua turma que faz escândalo com cada trovãozinho que São Pedro manda. 😂 felpsantunes e alexosorio__… https://t.co/bru9urk12L,00:07,2019-03-07
57591,57591,2019-03-06 21:06:54-03:00,'A chuva da manhã embaça minha janela  e eu não consigo ver nada. Mesmo se eu conseguisse seria tudo cinza  mas sua foto na minha parede me faz lembra de que não é tão ruim' #chuva em São… https://t.co/n9GUNzpcN5,21:06,2019-03-06
58444,58444,2019-03-08 08:04:19-03:00,Com direito a muita diversão  risadas  música  dança  bebidas  chuva e até tombo no bloco do sai hétero  este dia foi incrível... E a noite ainda seguiu com uma balada.… https://t.co/0Mx7jrUxMu,08:04,2019-03-08
58820,58820,2019-03-09 20:29:10-03:00,"A chuva só deixou melhor.
#BlocoDaDiversidade em Largo Do Arouche https://t.co/GHQGszAVHr",20:29,2019-03-09
58856,58856,2019-03-09 19:40:24-03:00,E o sigabemcaminhoneira é o melhor bloco de São Paulo. Nem a chuva para a sapatao ❤️🌈 em São Paulo  Brazil https://t.co/OXpr9cXxC9,19:40,2019-03-09
58857,58857,2019-03-09 19:39:54-03:00,ATENÇÃO! A sessão de hoje (9) da #TAGMachine foi CANCELADA devido à forte chuva na região. VOLTAMOS COM TU-DO NA SEMANA QUE VEM (16) para a estreia da terceira temporada dessa peça cheia… https://t.co/suLqMRpZZH,19:39,2019-03-09
58864,58864,2019-03-09 19:30:29-03:00,E pra fechar o carnaval  chuva pra lavar a alma cheia de gliter (e tombar o look) em Bloco Meu Santo é Pop https://t.co/y0wcuytgHG,19:30,2019-03-09
58875,58875,2019-03-09 19:24:45-03:00,Teve bloco Largadinho com @claudialeitte em São Paulo SIIIIMMM! Pena que a chuva fez o show terminar antes e a gente voltar pra casa todo molhado mais uma vez!… https://t.co/YNEGAgbeBk,19:24,2019-03-09
58878,58878,2019-03-09 19:18:42-03:00,"Chuva miúda não mata ninguém
#BaianaSystem #Carnaval #Brazil em São Paulo  Brazil https://t.co/TW3ZzcUOsX",19:18,2019-03-09
58895,58895,2019-03-09 19:09:09-03:00,"“Ele disse: não chore  que chorar enfraquece.
Eu disse: mas às vezes  é como a chuva que se precisa quando tem estiagem demais e tudo fica muito seco.” (C.L.)
Mulher tem licença… https://t.co/ReThc05Ipp",19:09,2019-03-09
58919,58919,2019-03-09 18:34:36-03:00,🌆 #rain #sunset #nightfall #splovers #sampa em São Paulo  Brazil https://t.co/ENqADY0I5c,18:34,2019-03-09
58947,58947,2019-03-09 17:49:31-03:00,"O que um pouco de sorte e paciência conseguem. Minha primeira boa foto de um relâmpago! 
What a little bit of luck and patience can do! My first good picture of a lightning! 
#Lightning… https://t.co/3OZjAKkLry",17:49,2019-03-09
58969,58969,2019-03-09 17:23:58-03:00,"Sun and rain 🌦 
#gratidao #obrigadodeuspormaisumdia #sp #newway #piscina #sol #chuva em Condomínio New Way https://t.co/CNgEit1RVC",17:23,2019-03-09
58991,58991,2019-03-09 16:56:01-03:00,Esperando outro bloco passar antes da chuva!!😂😂😂  #póscarnaval2019 #Mylove #skol em Praça Da Republica - São Paulo https://t.co/pZhlYKeoOD,16:56,2019-03-09
59069,59069,2019-03-09 15:24:00-03:00,"Vc passa ou já passou por algum dilema em sua vida?
Tristeza  angústia  mágoa  decepção  amargura  solidão  ansiedade  depressão  precipitação  medo  raiva … https://t.co/vS5uqdrG1Y",15:24,2019-03-09
59394,59394,2019-03-09 09:36:30-03:00,"O que a gente precisa é  tomar um banho de #chuva  um banho de chuva... ai ai ai ai ai ai ai.... 
_____________
Ph: @Sidteo1 em São Paulo  Brazil https://t.co/J4AJVVNWTe",09:36,2019-03-09
59714,59714,2019-03-10 20:53:58-03:00,"Ao som de November Rain do kriswu 🎶
(Amanhã tem mais um episódio do #KPAPO no @SpotifyBR! Quem tá acompanhando o podcast?? o/) em São Paulo  Brazil https://t.co/FyCYDVt01O",20:53,2019-03-10
59917,59917,2019-03-10 18:04:28-03:00,"É carnaval ainda gente!
Nesse domingo de festa 🎉 Não tem como não lembrar do nosso sábado passado no Bloco agradagregos 👏🏾💥Que foi o Pipocó do trovão! 
#carnaval #carnaval2019 #saopaulo… https://t.co/Fi6qIM8VYe",18:04,2019-03-10
59978,59978,2019-03-10 17:07:52-03:00,#noite #chuva #saopaulo #ceu - Final de tarde e anoitecer com chuva 09/03/2019 em São Paulo  Brazil https://t.co/Xz02FXTf2z,17:07,2019-03-10
60612,60612,2019-03-10 00:15:49-03:00,"Chuva de granizo hahaha 🌧❄️
#chuva #granizo #chuvadegranizo #saopaulo em São Paulo  Brazil https://t.co/Oxi1EsQrDQ",00:15,2019-03-10
60681,60681,2019-03-09 23:02:13-03:00,Faça chuva ou faça sol sempre estarei com vc !!! #SPFC #Pacaembú #paulistao2019 🔴⚪️⚫️ em Estádio do Pacaembú https://t.co/M7jbOURBt9,23:02,2019-03-09
60712,60712,2019-03-09 22:21:16-03:00,A capitã mais bela da vida! 🥰 Meu raio de luz  sempre iluminando tudo  você é incrível  sempre  obrigada por existir! Eu te amo!!! @claudialeitte 💗 #ClaudiaLeitte #CarnavalClaudiaLeitte… https://t.co/z4clg0elw6,22:21,2019-03-09
60722,60722,2019-03-09 22:09:56-03:00,É e sempre será maravilhoso os nossos encontros! Eu estava cheia de saudade disso e com chuva/sol  FOI INCRÍVEL! Obrigada! OBRIGADA! Amo vcs demais! ♥️😭💃🏽 #blocolargadinho #saudade… https://t.co/lK0LQJAuUo,22:09,2019-03-09
60796,60796,2019-03-11 20:40:22-03:00,#Madamemanstyle#sampacity #prettosoficial@leccopires #semprecomnovidadespravc😍 #seidentificou#vaidemadamebyangel #xôchuva em Madamebyangel https://t.co/g4QVzMPERX,20:40,2019-03-11
60869,60869,2019-03-11 19:12:42-03:00,"🔴 LINK NOS STORIES.
Wee Gee - In The Rain
#BlackMusic #Soul #SoulMusic #FunkSoul #Melody #RedesSociais #OldSchool #DeeJay #DJ #Vinil #Vinyl #Music #Serato #SoulFunk #Musica #GoodMusic… https://t.co/dfeAVv3VpI",19:12,2019-03-11
60903,60903,2019-03-11 18:33:26-03:00,dia caótico sampa/ #temporal #sampa #brasil em São Paulo  Brazil https://t.co/cbEKejvt4Z,18:33,2019-03-11
60959,60959,2019-03-11 17:30:37-03:00,"Boa tarde galera. E em Sao Paulo  a chuva causando estragos. E já já  ela chega de novo. Cuidado nas ruas. ⚠️⚠️⚠️⚠️.  
Deus abencoe a todos. 
🙇🙌🙇😘😘❤️❤️🎵🎼🎶 #boatarde #chuva… https://t.co/ZsbnbvWvJe",17:30,2019-03-11
60961,60961,2019-03-11 17:26:51-03:00,"🙏
Diante do Caos... MEDITE!
🙏✨❤️
Sim  ela medita!
Izabela  4 anos  acordou às 5h para viajar. Saiu de Angra dos Reis  debaixo de um super temporal  passou por Resende… https://t.co/WKf25zvDBa",17:26,2019-03-11
60980,60980,2019-03-11 17:08:18-03:00,#breakingnews🚨 12 dead and 6 injured joao doria the governor speaks critical situation in sao paulo 🇧🇷 after temporal. Ps: my thoughts and my prayers for all loved ones and… https://t.co/UyFC0OIfYS,17:08,2019-03-11
61059,61059,2019-03-11 15:32:29-03:00,"E seguimos alegres tirando onda nesse que é o baile mais TOP do Brasil!
Show de ontem em SP e mesmo com chuva o povo arrebentou no astral 😄😄😄👏🏿👏🏿👏🏿
#ObrigadoSenhor
#AmoMeuTrabalho… https://t.co/BoTbFcgK7s",15:32,2019-03-11
61067,61067,2019-03-11 15:25:42-03:00,"... Já passei por tantas tempestades que até perdi o medo da chuva !!! 10 de março  é o Dia do Guitarrista  Salve os guitarristas e suas guitarronas 🙌 
aquele cara ou menina que nos… https://t.co/34l95RGOLK",15:25,2019-03-11
61155,61155,2019-03-11 13:23:11-03:00,#SAÚDE #PÚBLICA PREJUDICADA COM A   FORTE CHUVA E ALAGAMENTOS  VÁRIAS VÍTIMAS FATAIS em São Paulo  Brazil https://t.co/2k0ZItTKd2,13:23,2019-03-11
61227,61227,2019-03-11 12:09:19-03:00,"A semana começou tensa aqui em SP. Muita chuva  alagamentos  mortes...😔
Que Papai do Céu proteja a todos🙏😇
🎀 Bandana e laços nuvem 💙☁️ docebandana ✔
👉Use meu CUPOM #AMORA para 10% OFF… https://t.co/0FRnLCuqeJ",12:09,2019-03-11
61240,61240,2019-03-11 11:54:26-03:00,#alagamento #chuva #chuvatorrencial #uber #uberx #ubervip #ubersp #mundo #brasil #saopaulo #embudasartes #sp #embuzuera #xiaomi #redminote5 #xiaomibrasil #mi #xiaomiphotography #rn5… https://t.co/bDgqdELek2,11:54,2019-03-11
61250,61250,2019-03-11 11:40:20-03:00,Um pouquinho do dia de hoje ☔📺🎥 #primeiroimpacto #sbt #chuva em São Paulo  Brazil https://t.co/RkaCqZa3x4,11:40,2019-03-11
61255,61255,2019-03-11 11:26:16-03:00,Essa belezinha resolveu se esconder da chuva em casa  e olha onde ela foi parar? Flor artificial também tem seu valor ❤🤣 #bomdia #borboleta #butterfly #fugindodachuva #abrigo… https://t.co/S8WXDsBfxh,11:26,2019-03-11
61290,61290,2019-03-11 10:47:59-03:00,"A forte chuva que atingiu a Grande São Paulo  nesta madrugada  provocou uma série de estragos em diferentes cidades e deixou ao menos sete mortos e seis feridos.
Duas pessoas estão… https://t.co/nSuRCmQDzz",10:47,2019-03-11
61312,61312,2019-03-11 10:01:04-03:00,Eita pra que sair de casa.   Chuva.. frio... 👀kd minha cama 😂😂😂😂 em Por Aí Vivendo A VIDA. https://t.co/B5KEN5aPS1,10:01,2019-03-11
61327,61327,2019-03-11 09:46:36-03:00,Chuva forte durante noite e madrugada provocam alagamentos  mortes e caos na região do Ipiranga  Vila Prudente  Sacomã  grande ABC e etc... #lira_foto #andliraphoto #bdsp #olharesdesampa… https://t.co/5LUEbHRkT9,09:46,2019-03-11
61328,61328,2019-03-11 09:46:03-03:00,Chuva forte durante noite e madrugada provocam alagamentos  mortes e caos na região do Ipiranga  Vila Prudente  Sacomã  grande ABC e etc... #lira_foto #andliraphoto #bdsp #olharesdesampa… https://t.co/zF7IGn8owO,09:46,2019-03-11
61330,61330,2019-03-11 09:44:38-03:00,Chuva forte durante noite e madrugada provocam alagamentos  mortes e caos na região do Ipiranga  Vila Prudente  Sacomã  grande ABC e etc... #lira_foto #andliraphoto #bdsp #olharesdesampa… https://t.co/IzrfLu9Xwp,09:44,2019-03-11
